date,region_name,area_code,average_price,index,1m%_change,12m%_change,sales_volume
2013-01-01,Knowsley,E08000011,105390.6729,97.95891582,0.304925203,-1.85765643,67.0
2013-01-01,Liverpool,E08000012,105140.5433,93.98655164,-0.314031121,-2.003399555,292.0
2013-01-01,Merseyside,E11000002,118307.79,95.81443946,-0.183907597,-1.070033128,891.0
2013-01-01,Sefton,E08000014,135940.7468,98.60305575,0.431995955,-0.460236094,176.0
2013-01-01,St Helens,E08000013,107387.2971,96.95153447,0.002607658,0.660812142,103.0
2013-01-01,Stockport,E08000007,158771.029,89.22433211,-1.307949847,1.548865044,197.0
2013-01-01,Warrington,E06000007,146438.2804,93.25552363,-0.882040583,-0.713210961,140.0
2013-01-01,Wigan,E08000010,107170.8762,93.60860171,-0.079469422,1.599390989,152.0
2013-01-01,Wirral,E08000015,131463.9081,94.6550495,-0.794857312,-0.907626788,253.0
2013-01-02,Knowsley,E08000011,106340.2471,98.84152957,0.901004003,-1.556607657,70.0
2013-01-02,Liverpool,E08000012,105708.0553,94.49385825,0.539765104,-0.780010571,285.0
2013-01-02,Merseyside,E11000002,117748.4516,95.36144565,-0.472782402,-1.005039933,898.0
2013-01-02,Sefton,E08000014,135832.0448,98.52420997,-0.079962819,-1.031407771,199.0
2013-01-02,St Helens,E08000013,104703.7955,94.5288122,-2.498900381,0.923260699,118.0
2013-01-02,Stockport,E08000007,159515.4844,89.64269263,0.468886135,-0.085275568,232.0
2013-01-02,Warrington,E06000007,146057.0814,93.01276671,-0.260313715,-0.650460302,168.0
2013-01-02,Wigan,E08000010,106525.5219,93.04491574,-0.602173267,1.982292872,213.0
2013-01-02,Wirral,E08000015,129545.8148,93.27400717,-1.459026582,-1.911211786,226.0
2013-01-03,Knowsley,E08000011,105485.1657,98.04674535,-0.804099474,-1.81398674,75.0
2013-01-03,Liverpool,E08000012,103704.9459,92.70325171,-1.894944889,-2.890875683,328.0
2013-01-03,Merseyside,E11000002,116961.1293,94.72381355,-0.668647688,-1.322281199,1057.0
2013-01-03,Sefton,E08000014,135796.5974,98.49849859,-0.026096512,-0.320170669,232.0
2013-01-03,St Helens,E08000013,106609.3592,96.24919565,1.819956699,1.66339493,136.0
2013-01-03,Stockport,E08000007,158147.7821,88.87408688,-0.85741038,-0.037180176,258.0
2013-01-03,Warrington,E06000007,143875.8817,91.62372471,-1.493388535,-1.381157979,205.0
2013-01-03,Wigan,E08000010,106994.3356,93.45440196,0.440095218,2.88527873,261.0
2013-01-03,Wirral,E08000015,128246.4316,92.33844106,-1.003029814,-1.755699356,286.0
2013-01-04,Knowsley,E08000011,106350.9031,98.85143411,0.820719497,-2.114424548,67.0
2013-01-04,Liverpool,E08000012,104937.1683,93.80475201,1.188200285,-2.531155815,297.0
2013-01-04,Merseyside,E11000002,116660.9127,94.48067586,-0.256680644,-2.165691167,894.0
2013-01-04,Sefton,E08000014,134785.5588,97.76515341,-0.744524223,-0.90518316,180.0
2013-01-04,St Helens,E08000013,104259.4292,94.1276289,-2.204243611,-0.772094593,111.0
2013-01-04,Stockport,E08000007,158634.8526,89.1478052,0.307984392,0.243314519,277.0
2013-01-04,Warrington,E06000007,144867.2685,92.25506435,0.689056945,-0.206708142,173.0
2013-01-04,Wigan,E08000010,107475.2378,93.87444689,0.44946511,1.734613212,269.0
2013-01-04,Wirral,E08000015,127008.3777,91.44703246,-0.965371078,-3.684606771,239.0
2013-01-05,Knowsley,E08000011,103446.2917,96.1516451,-2.73115816,-2.208347697,97.0
2013-01-05,Liverpool,E08000012,105835.2769,94.60758337,0.855853609,-0.591496931,390.0
2013-01-05,Merseyside,E11000002,116635.6259,94.46019675,-0.021675444,-2.014701091,1215.0
2013-01-05,Sefton,E08000014,131782.629,95.58701283,-2.227931428,-4.326648924,248.0
2013-01-05,St Helens,E08000013,107040.5887,96.63851877,2.667537566,0.22380483,142.0
2013-01-05,Stockport,E08000007,158734.4622,89.20378272,0.062791809,1.371156767,353.0
2013-01-05,Warrington,E06000007,147750.2917,94.09104491,1.990113575,0.773817247,221.0
2013-01-05,Wigan,E08000010,107815.7363,94.17185592,0.316815741,0.811813174,318.0
2013-01-05,Wirral,E08000015,127621.7245,91.88864703,0.482918426,-2.789170856,338.0
2013-01-06,Knowsley,E08000011,104473.115,97.10606066,0.992614904,-1.472338256,106.0
2013-01-06,Liverpool,E08000012,108266.6171,96.78099122,2.297287143,1.837681456,351.0
2013-01-06,Merseyside,E11000002,117979.4161,95.54849788,1.152126681,-0.628682075,1157.0
2013-01-06,Sefton,E08000014,132556.4909,96.14832468,0.587226063,-3.269005791,235.0
2013-01-06,St Helens,E08000013,106580.9869,96.22358053,-0.429371474,1.458835401,148.0
2013-01-06,Stockport,E08000007,161769.5596,90.90941213,1.912059509,2.552733873,316.0
2013-01-06,Warrington,E06000007,148507.12,94.57301191,0.512234721,0.162203946,284.0
2013-01-06,Wigan,E08000010,107503.1378,93.8988162,-0.289937708,-0.200961627,309.0
2013-01-06,Wirral,E08000015,128970.0203,92.85943058,1.056478228,-2.088001782,317.0
2013-01-07,Knowsley,E08000011,104995.8372,97.5919224,0.500341317,-1.142302515,112.0
2013-01-07,Liverpool,E08000012,107993.215,96.53659341,-0.252526665,0.418433248,488.0
2013-01-07,Merseyside,E11000002,118788.1038,96.20343329,0.68544815,-0.80236757,1427.0
2013-01-07,Sefton,E08000014,133182.6756,96.60252053,0.472390809,-2.544174539,275.0
2013-01-07,St Helens,E08000013,107319.0214,96.88989376,0.692463558,0.112639656,178.0
2013-01-07,Stockport,E08000007,164332.7939,92.34986928,1.584497274,3.382309314,368.0
2013-01-07,Warrington,E06000007,149728.7767,95.35099319,0.822625043,-0.063600527,270.0
2013-01-07,Wigan,E08000010,107376.7276,93.78840297,-0.117587452,-1.430263245,300.0
2013-01-07,Wirral,E08000015,131619.6418,94.767179,2.054447682,-1.252657887,374.0
2013-01-08,Knowsley,E08000011,107663.993,100.0719299,2.541201583,0.600646377,115.0
2013-01-08,Liverpool,E08000012,108192.7159,96.71492995,0.184734653,-1.012652711,442.0
2013-01-08,Merseyside,E11000002,120009.5742,97.19267073,1.028276643,-0.465730363,1383.0
2013-01-08,Sefton,E08000014,135959.2288,98.61646141,2.084770531,0.21342637,331.0
2013-01-08,St Helens,E08000013,107550.8959,97.09923495,0.216060908,-0.273986589,154.0
2013-01-08,Stockport,E08000007,164381.0373,92.37698055,0.029357118,3.649954998,439.0
2013-01-08,Warrington,E06000007,151512.2539,96.4867556,1.191138521,1.313878039,256.0
2013-01-08,Wigan,E08000010,106805.443,93.28941341,-0.532037594,-3.197237277,295.0
2013-01-08,Wirral,E08000015,132943.5073,95.72037256,1.005826671,-1.089787971,341.0
2013-01-09,Knowsley,E08000011,108910.5259,101.2305619,1.157799181,1.241463426,103.0
2013-01-09,Liverpool,E08000012,108909.4603,97.35563745,0.662470104,0.248469735,396.0
2013-01-09,Merseyside,E11000002,121159.8061,98.12421405,0.958450177,0.123286385,1282.0
2013-01-09,Sefton,E08000014,137442.7641,99.69252669,1.091161932,-1.705009138,277.0
2013-01-09,St Helens,E08000013,106943.816,96.55115032,-0.56445823,-1.152069115,153.0
2013-01-09,Stockport,E08000007,165625.669,93.07642448,0.757162587,3.771458989,301.0
2013-01-09,Warrington,E06000007,152976.3796,97.41914711,0.966341443,2.865800921,225.0
2013-01-09,Wigan,E08000010,108399.7658,94.68197762,1.492735519,-0.082576107,311.0
2013-01-09,Wirral,E08000015,135384.6466,97.47801206,1.836223005,1.51667565,353.0
2013-01-10,Knowsley,E08000011,107857.0445,100.251368,-0.967290729,2.231096547,115.0
2013-01-10,Liverpool,E08000012,108990.123,97.42774296,0.074064036,2.469963807,395.0
2013-01-10,Merseyside,E11000002,120593.5251,97.66559761,-0.467383553,0.912901311,1455.0
2013-01-10,Sefton,E08000014,136835.7706,99.25225097,-0.44163363,-1.601681686,342.0
2013-01-10,St Helens,E08000013,106764.0505,96.38885421,-0.168093404,-0.393201779,180.0
2013-01-10,Stockport,E08000007,165879.321,93.21896893,0.153147748,3.019274128,399.0
2013-01-10,Warrington,E06000007,152155.1545,96.89617064,-0.536831295,2.727800177,282.0
2013-01-10,Wigan,E08000010,109912.2969,96.00310072,1.395326903,2.739962644,314.0
2013-01-10,Wirral,E08000015,133877.4855,96.39284419,-1.113243751,1.207252809,423.0
2013-01-11,Knowsley,E08000011,106979.9316,99.43610593,-0.813217927,1.80370721,131.0
2013-01-11,Liverpool,E08000012,107764.564,96.3321992,-1.124467967,3.128954145,559.0
2013-01-11,Merseyside,E11000002,120139.8864,97.29820728,-0.376171693,0.926934252,1654.0
2013-01-11,Sefton,E08000014,136621.7219,99.09699319,-0.156427459,-1.946840989,348.0
2013-01-11,St Helens,E08000013,106309.9433,95.97887659,-0.425337167,-1.286345337,206.0
2013-01-11,Stockport,E08000007,166468.7239,93.55019488,0.355320336,3.073732979,468.0
2013-01-11,Warrington,E06000007,151778.4459,96.65627332,-0.247581844,4.024807072,298.0
2013-01-11,Wigan,E08000010,110809.592,96.78684479,0.816373701,3.948845722,408.0
2013-01-11,Wirral,E08000015,134528.6154,96.86166291,0.486362577,1.478456536,410.0
2013-01-12,Knowsley,E08000011,104760.9845,97.37363063,-2.074171427,-0.294376931,123.0
2013-01-12,Liverpool,E08000012,106756.7286,95.43128151,-0.935219684,1.218308286,486.0
2013-01-12,Merseyside,E11000002,119488.9393,96.77102194,-0.541824311,0.812626176,1480.0
2013-01-12,Sefton,E08000014,135738.8314,98.45659874,-0.646229956,0.282822383,339.0
2013-01-12,St Helens,E08000013,107524.0054,97.07495767,1.142002406,0.129914997,183.0
2013-01-12,Stockport,E08000007,165823.2147,93.18743899,-0.387766046,3.075687817,377.0
2013-01-12,Warrington,E06000007,152527.2557,97.13313391,0.493357112,3.239332653,308.0
2013-01-12,Wigan,E08000010,110373.4975,96.40593726,-0.393552996,2.906487503,382.0
2013-01-12,Wirral,E08000015,134109.9725,96.56023672,-0.311192454,1.201912762,349.0
2014-01-01,Knowsley,E08000011,104433.53,97.06926708,-0.312572867,-0.908185572,105.0
2014-01-01,Liverpool,E08000012,107449.5324,96.05058821,0.64895566,2.196097778,429.0
2014-01-01,Merseyside,E11000002,119686.8227,96.93128262,0.165608127,1.16563136,1307.0
2014-01-01,Sefton,E08000014,135726.5747,98.44770849,-0.00902961,-0.157548118,291.0
2014-01-01,St Helens,E08000013,107684.9965,97.22030389,0.149725762,0.277220388,144.0
2014-01-01,Stockport,E08000007,165418.1061,92.95978066,-0.244301517,4.18658057,383.0
2014-01-01,Warrington,E06000007,153119.8839,97.51053421,0.388539197,4.562743762,265.0
2014-01-01,Wigan,E08000010,109620.6634,95.74837287,-0.682078734,2.285870225,274.0
2014-01-01,Wirral,E08000015,133988.8231,96.47300814,-0.090335921,1.92061454,338.0
2014-01-02,Knowsley,E08000011,105898.7734,98.43118693,1.403039184,-0.415152054,110.0
2014-01-02,Liverpool,E08000012,108047.0402,96.58470851,0.556082274,2.212683764,445.0
2014-01-02,Merseyside,E11000002,119758.7065,96.98949941,0.060059865,1.707245259,1318.0
2014-01-02,Sefton,E08000014,135289.5439,98.13071318,-0.321993597,-0.399390966,260.0
2014-01-02,St Helens,E08000013,108787.0091,98.21522424,1.023366843,3.899776114,159.0
2014-01-02,Stockport,E08000007,166589.4029,93.61801266,0.708082559,4.434628085,324.0
2014-01-02,Warrington,E06000007,154965.2947,98.68573756,1.20520655,6.099131388,204.0
2014-01-02,Wigan,E08000010,110238.038,96.28761993,0.56319188,3.485095522,327.0
2014-01-02,Wirral,E08000015,132556.7697,95.44191843,-1.068785692,2.324239448,344.0
2014-01-03,Knowsley,E08000011,106184.014,98.69631343,0.269352125,0.662508552,133.0
2014-01-03,Liverpool,E08000012,108564.9102,97.04763945,0.479300446,4.686338026,460.0
2014-01-03,Merseyside,E11000002,118666.1929,96.10470072,-0.912262358,1.457803603,1501.0
2014-01-03,Sefton,E08000014,132408.4243,96.04092627,-2.129595148,-2.495035308,335.0
2014-01-03,St Helens,E08000013,108473.4383,97.93212586,-0.288242873,1.748513527,219.0
2014-01-03,Stockport,E08000007,167635.246,94.20574363,0.627796895,5.999112833,384.0
2014-01-03,Warrington,E06000007,155443.1049,98.99001891,0.308333666,8.039723575,277.0
2014-01-03,Wigan,E08000010,108732.2212,94.97236138,-1.365968493,1.624278134,333.0
2014-01-03,Wirral,E08000015,129667.4248,93.36156731,-2.179703801,1.108017673,354.0
2014-01-04,Knowsley,E08000011,106872.7602,99.33649183,0.648634564,0.49069366,102.0
2014-01-04,Liverpool,E08000012,111507.2594,99.67784519,2.710221247,6.26097618,350.0
2014-01-04,Merseyside,E11000002,121270.5082,98.21386877,2.194656492,3.951276683,1302.0
2014-01-04,Sefton,E08000014,135185.3776,98.05515739,2.097263327,0.296633288,312.0
2014-01-04,St Helens,E08000013,111354.2589,100.532992,2.655784396,6.804976545,183.0
2014-01-04,Stockport,E08000007,168559.7694,94.72529678,0.551508995,6.256454181,386.0
2014-01-04,Warrington,E06000007,158239.0603,100.7705525,1.798700133,9.230374743,275.0
2014-01-04,Wigan,E08000010,108042.8197,94.37020233,-0.634036091,0.528104776,328.0
2014-01-04,Wirral,E08000015,132212.1486,95.19378853,1.962500489,4.097187152,355.0
2014-01-05,Knowsley,E08000011,107110.2097,99.55719724,0.222179587,3.541855299,138.0
2014-01-05,Liverpool,E08000012,112439.1192,100.5108472,0.835694285,6.239736466,479.0
2014-01-05,Merseyside,E11000002,122261.6835,99.01659625,0.817325989,4.823618468,1622.0
2014-01-05,Sefton,E08000014,137600.9318,99.80725181,1.786845748,4.415075703,329.0
2014-01-05,St Helens,E08000013,111766.8031,100.9054456,0.370478998,4.415347923,222.0
2014-01-05,Stockport,E08000007,171050.6915,96.12511678,1.477767866,7.759014082,481.0
2014-01-05,Warrington,E06000007,158837.9814,101.1519603,0.37849132,7.504343693,287.0
2014-01-05,Wigan,E08000010,107834.0885,94.18788568,-0.193193021,0.017021824,381.0
2014-01-05,Wirral,E08000015,132750.266,95.58123729,0.407010555,4.018548952,454.0
2014-01-06,Knowsley,E08000011,109411.3905,101.6961074,2.148423472,4.726838612,153.0
2014-01-06,Liverpool,E08000012,113845.7261,101.7682321,1.250994222,5.153120318,523.0
2014-01-06,Merseyside,E11000002,124909.2683,101.1608071,2.165506508,5.873780672,1618.0
2014-01-06,Sefton,E08000014,142104.0032,103.0735028,3.272558822,7.202598874,313.0
2014-01-06,St Helens,E08000013,112270.2449,101.3599636,0.450439495,5.337967071,209.0
2014-01-06,Stockport,E08000007,173420.029,97.45661002,1.385166836,7.201892235,403.0
2014-01-06,Warrington,E06000007,158662.3801,101.0401331,-0.110553712,6.838231136,333.0
2014-01-06,Wigan,E08000010,110584.6558,96.59037388,2.550740134,2.866444752,399.0
2014-01-06,Wirral,E08000015,136945.2522,98.60166039,3.160058588,6.183787445,420.0
2014-01-07,Knowsley,E08000011,112063.7598,104.1614415,2.424216734,6.731621757,145.0
2014-01-07,Liverpool,E08000012,111529.8452,99.69803493,-2.034227346,3.274863358,565.0
2014-01-07,Merseyside,E11000002,124705.9871,100.9961749,-0.162743069,4.981882064,1656.0
2014-01-07,Sefton,E08000014,141666.8857,102.7564447,-0.307603945,6.370355667,311.0
2014-01-07,St Helens,E08000013,112452.828,101.5248035,0.162628261,4.783687524,170.0
2014-01-07,Stockport,E08000007,175608.8503,98.68665885,1.262150229,6.861720121,448.0
2014-01-07,Warrington,E06000007,159859.8803,101.8027309,0.754747437,6.766303596,333.0
2014-01-07,Wigan,E08000010,112072.4608,97.88989989,1.345399085,4.373138674,392.0
2014-01-07,Wirral,E08000015,138657.3806,99.83440634,1.250228391,5.347027733,465.0
2014-01-08,Knowsley,E08000011,112202.8977,104.2907679,0.124159623,4.215805634,163.0
2014-01-08,Liverpool,E08000012,112881.464,100.9062652,1.211889757,4.333700349,529.0
2014-01-08,Merseyside,E11000002,125728.5289,101.8243052,0.819962062,4.765415372,1742.0
2014-01-08,Sefton,E08000014,141967.7781,102.9746935,0.212394287,4.41937585,392.0
2014-01-08,St Helens,E08000013,112668.401,101.7194274,0.191700782,4.758217117,200.0
2014-01-08,Stockport,E08000007,177040.5293,99.49121749,0.815265862,7.701309244,491.0
2014-01-08,Warrington,E06000007,159847.5496,101.7948783,-0.007713485,5.501400373,320.0
2014-01-08,Wigan,E08000010,114026.5632,99.59671431,1.743606253,6.761003922,397.0
2014-01-08,Wirral,E08000015,140554.9372,101.200662,1.368521852,5.725311447,458.0
2014-01-09,Knowsley,E08000011,112560.0909,104.6227732,0.31834578,3.350975506,118.0
2014-01-09,Liverpool,E08000012,113013.4304,101.0242318,0.116907092,3.768240274,508.0
2014-01-09,Merseyside,E11000002,125793.637,101.8770346,0.051784697,3.824561136,1598.0
2014-01-09,Sefton,E08000014,142198.0158,103.1416938,0.162176047,3.459805058,374.0
2014-01-09,St Helens,E08000013,111951.4883,101.0721833,-0.636303277,4.682526284,177.0
2014-01-09,Stockport,E08000007,177774.5739,99.9037275,0.414619522,7.335158237,481.0
2014-01-09,Warrington,E06000007,160024.6496,101.90766,0.110793067,4.607423722,242.0
2014-01-09,Wigan,E08000010,114291.3289,99.82797439,0.232196496,5.435033045,342.0
2014-01-09,Wirral,E08000015,140742.8347,101.3359497,0.133682632,3.957751673,421.0
2014-01-10,Knowsley,E08000011,112306.359,104.3869335,-0.225419074,4.125196062,141.0
2014-01-10,Liverpool,E08000012,115552.6417,103.294067,2.246822591,6.021204956,576.0
2014-01-10,Merseyside,E11000002,126392.917,102.3623761,0.476399278,4.809040815,1777.0
2014-01-10,Sefton,E08000014,142920.4825,103.6657266,0.508070842,4.446726029,403.0
2014-01-10,St Helens,E08000013,112381.5549,101.4604566,0.384154456,5.261606691,203.0
2014-01-10,Stockport,E08000007,177499.2801,99.74902105,-0.154855534,7.005067952,498.0
2014-01-10,Warrington,E06000007,159233.4879,101.4038286,-0.494399886,4.652049692,320.0
2014-01-10,Wigan,E08000010,115124.5151,100.5557224,0.72900213,4.742161129,351.0
2014-01-10,Wirral,E08000015,138798.5079,99.93601913,-1.381474775,3.675765538,454.0
2014-01-11,Knowsley,E08000011,111454.6416,103.595276,-0.75838752,4.182756423,138.0
2014-01-11,Liverpool,E08000012,114826.2022,102.644693,-0.628665436,6.552838827,472.0
2014-01-11,Merseyside,E11000002,125817.9598,101.896733,-0.454896703,4.726218331,1457.0
2014-01-11,Sefton,E08000014,141063.7216,102.3189465,-1.29915663,3.251312868,257.0
2014-01-11,St Helens,E08000013,111999.0467,101.1151201,-0.340365627,5.351431157,202.0
2014-01-11,Stockport,E08000007,175529.0528,98.64181517,-1.109991723,5.442661336,388.0
2014-01-11,Warrington,E06000007,157546.999,100.3298308,-1.059129501,3.8006405,294.0
2014-01-11,Wigan,E08000010,114680.0583,100.1675108,-0.386066216,3.492898227,314.0
2014-01-11,Wirral,E08000015,139527.9893,100.4612515,0.525568586,3.716215932,388.0
2014-01-12,Knowsley,E08000011,110601.9045,102.8026708,-0.765097901,5.575472627,122.0
2014-01-12,Liverpool,E08000012,112654.3345,100.7032311,-1.89143911,5.52434117,519.0
2014-01-12,Merseyside,E11000002,124926.0713,101.1744155,-0.70887211,4.550322442,1594.0
2014-01-12,Sefton,E08000014,139429.7833,101.1337882,-1.158297958,2.719156982,345.0
2014-01-12,St Helens,E08000013,112577.4884,101.6373496,0.516470227,4.699864956,222.0
2014-01-12,Stockport,E08000007,174620.5925,98.13128899,-0.517555535,5.305275107,445.0
2014-01-12,Warrington,E06000007,158149.2652,100.7133688,0.382277167,3.685904862,329.0
2014-01-12,Wigan,E08000010,114856.5718,100.3216868,0.153918226,4.061730718,389.0
2014-01-12,Wirral,E08000015,140289.2964,101.0093986,0.545630389,4.607654251,386.0
2015-01-01,Knowsley,E08000011,107586.6061,100.0,-2.726262588,3.019218139,104.0
2015-01-01,Liverpool,E08000012,111867.6464,100.0,-0.698320279,4.111803852,352.0
2015-01-01,Merseyside,E11000002,123475.9507,100.0,-1.160783052,3.165868956,1125.0
2015-01-01,Sefton,E08000014,137866.6673,100.0,-1.121077572,1.576767536,253.0
2015-01-01,St Helens,E08000013,110763.8963,100.0,-1.610972333,2.859172419,126.0
2015-01-01,Stockport,E08000007,177945.8868,100.0,1.904296809,7.573403557,315.0
2015-01-01,Warrington,E06000007,157029.0688,100.0,-0.708315915,2.553022407,195.0
2015-01-01,Wigan,E08000010,114488.2781,100.0,-0.320655324,4.440417113,252.0
2015-01-01,Wirral,E08000015,138887.3693,100.0,-0.999311537,3.655936438,290.0
2015-01-02,Knowsley,E08000011,108200.4529,100.5705606,0.570560589,2.173471359,91.0
2015-01-02,Liverpool,E08000012,113611.3913,101.558757,1.558757032,5.149933772,346.0
2015-01-02,Merseyside,E11000002,123652.2181,100.1427545,0.142754457,3.251130343,1151.0
2015-01-02,Sefton,E08000014,138644.0818,100.5638886,0.56388863,2.479524887,241.0
2015-01-02,St Helens,E08000013,108619.3858,98.06389034,-1.936109662,-0.154083956,154.0
2015-01-02,Stockport,E08000007,179248.77,100.7321794,0.732179448,7.599143143,322.0
2015-01-02,Warrington,E06000007,156876.4121,99.90278442,-0.097215578,1.233255072,213.0
2015-01-02,Wigan,E08000010,113411.1279,99.05916121,-0.940838785,2.878398376,298.0
2015-01-02,Wirral,E08000015,137537.2393,99.02789579,-0.972104214,3.757235197,319.0
2015-01-03,Knowsley,E08000011,108157.6955,100.5308182,-0.039516882,1.858736916,138.0
2015-01-03,Liverpool,E08000012,113861.2661,101.7821236,0.219938229,4.878515482,446.0
2015-01-03,Merseyside,E11000002,122923.2166,99.55235489,-0.589557949,3.587393899,1406.0
2015-01-03,Sefton,E08000014,137810.844,99.9595092,-0.600990511,4.080117805,272.0
2015-01-03,St Helens,E08000013,108994.1533,98.40223844,0.345028224,0.480039186,189.0
2015-01-03,Stockport,E08000007,179875.489,101.0843758,0.349636377,7.301712073,356.0
2015-01-03,Warrington,E06000007,157042.5506,100.0085855,0.105904072,1.028958919,267.0
2015-01-03,Wigan,E08000010,112585.7062,98.33819507,-0.727813702,3.544013902,305.0
2015-01-03,Wirral,E08000015,134490.6966,96.83436103,-2.215067522,3.71972517,361.0
2015-01-04,Knowsley,E08000011,110219.9074,102.4476107,1.906671468,3.131899246,120.0
2015-01-04,Liverpool,E08000012,114809.8526,102.6300778,0.833107242,2.961774112,417.0
2015-01-04,Merseyside,E11000002,124085.3794,100.4935607,0.945437971,2.321150679,1331.0
2015-01-04,Sefton,E08000014,137937.2385,100.051188,0.091715902,2.035620181,281.0
2015-01-04,St Helens,E08000013,110062.9884,99.36720547,0.980635241,-1.159605903,182.0
2015-01-04,Stockport,E08000007,178628.3462,100.3835207,-0.693336696,5.97329766,383.0
2015-01-04,Warrington,E06000007,158373.8234,100.856373,0.847714696,0.085164268,244.0
2015-01-04,Wigan,E08000010,113292.6666,98.95569095,0.627930874,4.85904291,323.0
2015-01-04,Wirral,E08000015,136429.938,98.2306301,1.441914888,3.190167781,331.0
2015-01-05,Knowsley,E08000011,110248.0727,102.4737899,0.025553791,2.929564874,126.0
2015-01-05,Liverpool,E08000012,113627.8966,101.5735114,-1.029490015,1.057263156,488.0
2015-01-05,Merseyside,E11000002,124631.5498,100.9358901,0.440156958,1.938355669,1603.0
2015-01-05,Sefton,E08000014,139266.2531,101.0151734,0.963492287,1.210254384,334.0
2015-01-05,St Helens,E08000013,112569.7574,101.6303698,2.277576738,0.71841933,225.0
2015-01-05,Stockport,E08000007,179422.9284,100.8300509,0.444824233,4.894593965,419.0
2015-01-05,Warrington,E06000007,161320.8866,102.7331358,1.860827206,1.563168457,291.0
2015-01-05,Wigan,E08000010,115021.3278,100.4655933,1.525836806,6.665090291,382.0
2015-01-05,Wirral,E08000015,137737.3448,99.17197334,0.958299095,3.756737352,430.0
2015-01-06,Knowsley,E08000011,109902.771,102.1528376,-0.313204297,0.449112739,140.0
2015-01-06,Liverpool,E08000012,115462.2223,103.2132399,1.614326868,1.41990061,539.0
2015-01-06,Merseyside,E11000002,126115.1229,102.1373978,1.190367205,0.965384453,1607.0
2015-01-06,Sefton,E08000014,140681.5019,102.0417078,1.016218027,-1.001028347,327.0
2015-01-06,St Helens,E08000013,113381.8096,102.3635078,0.721376858,0.990079494,207.0
2015-01-06,Stockport,E08000007,182653.2892,102.6454123,1.800416955,5.324217883,410.0
2015-01-06,Warrington,E06000007,164561.2999,104.7967113,2.008675645,3.717907082,365.0
2015-01-06,Wigan,E08000010,115913.9888,101.2452897,0.776082957,4.819233618,409.0
